YYYY,MM,DD,DHW,BAA
2007,10,7,0,0
2007,10,8,0,0
2007,10,9,0,0
2007,10,10,0,0
2007,10,11,0,0
2007,10,12,0,0
2007,10,13,0,0
2007,10,14,0,0
2007,10,15,0,0
2007,10,16,0,0
2007,10,17,0,0
2007,10,18,0,0
2007,10,19,0,0
2007,10,20,0,0
2007,10,21,0,0
2007,10,22,0,0
2007,10,23,0,0
2007,10,24,0,0
2007,10,25,0,0
2007,10,26,0,0
2007,10,27,0,0
2007,10,28,0,0
2007,10,29,0,0
2007,10,30,0,0
2007,10,31,0,0
2007,11,1,0,0
2007,11,2,0,0
2007,11,3,0,0
2007,11,4,0,0
2007,11,5,0,0
2007,11,6,0,0
2007,11,7,0,0
2007,11,8,0,0
2007,11,9,0,0
2007,11,10,0,0
2007,11,11,0,0
2007,11,12,0,0
2007,11,13,0,0
2007,11,14,0,0
2007,11,15,0,0
2007,11,16,0,0
2007,11,17,0,0
2007,11,18,0,0
2007,11,19,0,0
2007,11,20,0,0
2007,11,21,0,0
2007,11,22,0,0
2007,11,23,0,0
2007,11,24,0,0
2007,11,25,0,0
2007,11,26,0,0
2007,11,27,0,0
2007,11,28,0,0
2007,11,29,0,0
2007,11,30,0,0
2007,12,1,0,0
2007,12,2,0,0
2007,12,3,0,0
2007,12,4,0,0
2007,12,5,0,0
2007,12,6,0,0
2007,12,7,0,0
2007,12,8,0,0
2007,12,9,0,0
2007,12,10,0,0
2007,12,11,0,0
2007,12,12,0,0
2007,12,13,0,0
2007,12,14,0,0
2007,12,15,0,0
2007,12,16,0,0
2007,12,17,0,0
2007,12,18,0,0
2007,12,19,0,0
2007,12,20,0,0
2007,12,21,0,0
2007,12,22,0,0
2007,12,23,0,0
2007,12,24,0,0
2007,12,25,0,0
2007,12,26,0,0
2007,12,27,0,0
2007,12,28,0,0
2007,12,29,0,0
2007,12,30,0,0
2007,12,31,0,0
2008,1,1,0,0
2008,1,2,0,0
2008,1,3,0,0
2008,1,4,0,0
2008,1,5,0,0
2008,1,6,0,0
2008,1,7,0,0
2008,1,8,0,0
2008,1,9,0,0
2008,1,10,0,0
2008,1,11,0,0
2008,1,12,0,0
2008,1,13,0,0
2008,1,14,0,0
2008,1,15,0,0
2008,1,16,0,0
2008,1,17,0,0
2008,1,18,0,0
2008,1,19,0,0
2008,1,20,0,0
2008,1,21,0,0
2008,1,22,0,0
2008,1,23,0,0
2008,1,24,0,0
2008,1,25,0,0
2008,1,26,0,0
2008,1,27,0,0
2008,1,28,0,0
2008,1,29,0,0
2008,1,30,0,0
2008,1,31,0,0
2008,2,1,0,0
2008,2,2,0,0
2008,2,3,0,0
2008,2,4,0,0
2008,2,5,0,0
2008,2,6,0,0
2008,2,7,0,0
2008,2,8,0,0
2008,2,9,0,0
2008,2,10,0,0
2008,2,11,0,0
2008,2,12,0,0
2008,2,13,0,0
2008,2,14,0,0
2008,2,15,0,0
2008,2,16,0,0
2008,2,17,0,0
2008,2,18,0,0
2008,2,19,0,0
2008,2,20,0,0
2008,2,21,0,0
2008,2,22,0,0
2008,2,23,0,0
2008,2,24,0,0
2008,2,25,0,0
2008,2,26,0,0
2008,2,27,0,0
2008,2,28,0,0
2008,2,29,0,0
2008,3,1,0,0
2008,3,2,0,0
2008,3,3,0,0
2008,3,4,0,0
2008,3,5,0,0
2008,3,6,0,0
2008,3,7,0,0
2008,3,8,0,0
2008,3,9,0,0
2008,3,10,0,0
2008,3,11,0,0
2008,3,12,0,0
2008,3,13,0,0
2008,3,14,0,0
2008,3,15,0,0
2008,3,16,0,0
2008,3,17,0,0
2008,3,18,0,0
2008,3,19,0,0
2008,3,20,0,0
2008,3,21,0,0
2008,3,22,0,0
2008,3,23,0,0
2008,3,24,0,0
2008,3,25,0,0
2008,3,26,0,0
2008,3,27,0,0
2008,3,28,0,0
2008,3,29,0,0
2008,3,30,0,0
2008,3,31,0,0
2008,4,1,0,0
2008,4,2,0,0
2008,4,3,0,0
2008,4,4,0,0
2008,4,5,0,0
2008,4,6,0,0
2008,4,7,0,0
2008,4,8,0,0
2008,4,9,0,0
2008,4,10,0,0
2008,4,11,0,0
2008,4,12,0,0
2008,4,13,0,0
2008,4,14,0,0
2008,4,15,0,0
2008,4,16,0,0
2008,4,17,0,0
2008,4,18,0,0
2008,4,19,0,0
2008,4,20,0,0
2008,4,21,0,0
2008,4,22,0,0
2008,4,23,0,0
2008,4,24,0,0
2008,4,25,0,0
2008,4,26,0,0
2008,4,27,0,0
2008,4,28,0,0
2008,4,29,0,0
2008,4,30,0,0
2008,5,1,0,0
2008,5,2,0,0
2008,5,3,0,0
2008,5,4,0,0
2008,5,5,0,0
2008,5,6,0,0
2008,5,7,0,0
2008,5,8,0,0
2008,5,9,0,0
2008,5,10,0,0
2008,5,11,0,0
2008,5,12,0,0
2008,5,13,0,0
2008,5,14,0,0
2008,5,15,0,0
2008,5,16,0,0
2008,5,17,0,0
2008,5,18,0,0
2008,5,19,0,0
2008,5,20,0,0
2008,5,21,0,0
2008,5,22,0,0
2008,5,23,0,0
2008,5,24,0,0
2008,5,25,0,0
2008,5,26,0,0
2008,5,27,0,0
2008,5,28,0,0
2008,5,29,0,0
2008,5,30,0,0
2008,5,31,0,0
2008,6,1,0,0
2008,6,2,0,0
2008,6,3,0,0
2008,6,4,0,0
2008,6,5,0,0
2008,6,6,0,0
2008,6,7,0,0
2008,6,8,0,0
2008,6,9,0,0
2008,6,10,0,0
2008,6,11,0,0
2008,6,12,0,0
2008,6,13,0,0
2008,6,14,0,0
2008,6,15,0,0
2008,6,16,0,0
2008,6,17,0,0
2008,6,18,0,0
2008,6,19,0,0
2008,6,20,0,0
2008,6,21,0,0
2008,6,22,0,0
2008,6,23,0,0
2008,6,24,0,0
2008,6,25,0,0
2008,6,26,0,0
2008,6,27,0,0
2008,6,28,0,0
2008,6,29,0,0
2008,6,30,0,0
2008,7,1,0,0
2008,7,2,0,0
2008,7,3,0,0
2008,7,4,0,0
2008,7,5,0,0
2008,7,6,0,0
2008,7,7,0,0
2008,7,8,0,0
2008,7,9,0,0
2008,7,10,0,0
2008,7,11,0,0
2008,7,12,0,0
2008,7,13,0,0
2008,7,14,0,0
2008,7,15,0,0
2008,7,16,0,0
2008,7,17,0,0
2008,7,18,0,0
2008,7,19,0,0
2008,7,20,0,0
2008,7,21,0,0
2008,7,22,0,0
2008,7,23,0,0
2008,7,24,0,0
2008,7,25,0,0
2008,7,26,0,0
2008,7,27,0,0
2008,7,28,0,0
2008,7,29,0,0
2008,7,30,0,0
2008,7,31,0,0
2008,8,1,0,0
2008,8,2,0,0
2008,8,3,0,0
2008,8,4,0,0
2008,8,5,0,0
2008,8,6,0,0
2008,8,7,0,0
2008,8,8,0,0
2008,8,9,0,0
2008,8,10,0,0
2008,8,11,0,0
2008,8,12,0,0
2008,8,13,0,0
2008,8,14,0,0
2008,8,15,0,0
2008,8,16,0,0
2008,8,17,0,0
2008,8,18,0,0
2008,8,19,0,0
2008,8,20,0,0
2008,8,21,0,0
2008,8,22,0,0
2008,8,23,0,0
2008,8,24,0,0
2008,8,25,0,0
2008,8,26,0,0
2008,8,27,0,0
2008,8,28,0,0
2008,8,29,0,0
2008,8,30,0,0
2008,8,31,0,0
2008,9,1,0,0
2008,9,2,0,0
2008,9,3,0,0
2008,9,4,0,0
2008,9,5,0,0
2008,9,6,0,0
2008,9,7,0,0
2008,9,8,0,0
2008,9,9,0,0
2008,9,10,0,0
2008,9,11,0,0
2008,9,12,0,0
2008,9,13,0,0
2008,9,14,0,0
2008,9,15,0,0
2008,9,16,0,0
2008,9,17,0,0
2008,9,18,0,0
2008,9,19,0,0
2008,9,20,0,0
2008,9,21,0,0
2008,9,22,0,0
2008,9,23,0,0
2008,9,24,0,0
2008,9,25,0,0
2008,9,26,0,0
2008,9,27,0,0
2008,9,28,0,0
2008,9,29,0,0
2008,9,30,0,0
2008,10,1,0,0
2008,10,2,0,0
2008,10,3,0,0
2008,10,4,0,1
2008,10,5,0,1
2008,10,6,0,1
2008,10,7,0,1
2008,10,8,0,1
2008,10,9,0,1
2008,10,10,0,1
2008,10,11,0,1
2008,10,12,0,1
2008,10,13,0,1
2008,10,14,0,1
2008,10,15,0,1
2008,10,16,0,1
2008,10,17,0,1
2008,10,18,0,1
2008,10,19,0,1
2008,10,20,0,0
2008,10,21,0,0
2008,10,22,0,0
2008,10,23,0,0
2008,10,24,0,0
2008,10,25,0,0
2008,10,26,0,0
2008,10,27,0,0
2008,10,28,0,0
2008,10,29,0,0
2008,10,30,0,0
2008,10,31,0,0
2008,11,1,0,0
2008,11,2,0,0
2008,11,3,0,0
2008,11,4,0,0
2008,11,5,0,0
2008,11,6,0,0
2008,11,7,0,0
2008,11,8,0,0
2008,11,9,0,0
2008,11,10,0,0
2008,11,11,0,0
2008,11,12,0,0
2008,11,13,0,0
2008,11,14,0,0
2008,11,15,0,0
2008,11,16,0,0
2008,11,17,0,0
2008,11,18,0,0
2008,11,19,0,0
2008,11,20,0,0
2008,11,21,0,0
2008,11,22,0,0
2008,11,23,0,0
2008,11,24,0,0
2008,11,25,0,0
2008,11,26,0,0
2008,11,27,0,0
2008,11,28,0,0
2008,11,29,0,0
2008,11,30,0,0
2008,12,1,0,0
2008,12,2,0,0
2008,12,3,0,0
2008,12,4,0,0
2008,12,5,0,0
2008,12,6,0,0
2008,12,7,0,0
2008,12,8,0,0
2008,12,9,0,0
2008,12,10,0,0
2008,12,11,0,0
2008,12,12,0,0
2008,12,13,0,0
2008,12,14,0,0
2008,12,15,0,0
2008,12,16,0,0
2008,12,17,0,0
2008,12,18,0,0
2008,12,19,0,0
2008,12,20,0,0
2008,12,21,0,0
2008,12,22,0,0
2008,12,23,0,0
2008,12,24,0,0
2008,12,25,0,0
2008,12,26,0,0
2008,12,27,0,0
2008,12,28,0,0
2008,12,29,0,0
2008,12,30,0,0
2008,12,31,0,0
2009,1,1,0,0
2009,1,2,0,0
2009,1,3,0,0
2009,1,4,0,0
2009,1,5,0,0
2009,1,6,0,0
2009,1,7,0,0
2009,1,8,0,0
2009,1,9,0,0
2009,1,10,0,0
2009,1,11,0,0
2009,1,12,0,0
2009,1,13,0,0
2009,1,14,0,0
2009,1,15,0,0
2009,1,16,0,0
2009,1,17,0,0
2009,1,18,0,0
2009,1,19,0,0
2009,1,20,0,0
2009,1,21,0,0
2009,1,22,0,0
2009,1,23,0,0
2009,1,24,0,0
2009,1,25,0,0
2009,1,26,0,0
2009,1,27,0,0
2009,1,28,0,0
2009,1,29,0,0
2009,1,30,0,0
2009,1,31,0,0
2009,2,1,0,0
2009,2,2,0,0
2009,2,3,0,0
2009,2,4,0,0
2009,2,5,0,0
2009,2,6,0,0
2009,2,7,0,0
2009,2,8,0,0
2009,2,9,0,0
2009,2,10,0,0
2009,2,11,0,0
2009,2,12,0,0
2009,2,13,0,0
2009,2,14,0,0
2009,2,15,0,0
2009,2,16,0,0
2009,2,17,0,0
2009,2,18,0,0
2009,2,19,0,0
2009,2,20,0,0
2009,2,21,0,0
2009,2,22,0,0
2009,2,23,0,0
2009,2,24,0,0
2009,2,25,0,0
2009,2,26,0,0
2009,2,27,0,0
2009,2,28,0,0
2009,3,1,0,0
2009,3,2,0,0
2009,3,3,0,0
2009,3,4,0,0
2009,3,5,0,0
2009,3,6,0,0
2009,3,7,0,0
2009,3,8,0,0
2009,3,9,0,0
2009,3,10,0,0
2009,3,11,0,0
2009,3,12,0,0
2009,3,13,0,0
2009,3,14,0,0
2009,3,15,0,0
2009,3,16,0,0
2009,3,17,0,0
2009,3,18,0,0
2009,3,19,0,0
2009,3,20,0,0
2009,3,21,0,0
2009,3,22,0,0
2009,3,23,0,0
2009,3,24,0,0
2009,3,25,0,0
2009,3,26,0,0
2009,3,27,0,0
2009,3,28,0,0
2009,3,29,0,0
2009,3,30,0,0
2009,3,31,0,0
2009,4,1,0,0
2009,4,2,0,0
2009,4,3,0,0
2009,4,4,0,0
2009,4,5,0,0
2009,4,6,0,0
2009,4,7,0,0
2009,4,8,0,0
2009,4,9,0,0
2009,4,10,0,0
2009,4,11,0,0
2009,4,12,0,0
2009,4,13,0,0
2009,4,14,0,0
2009,4,15,0,0
2009,4,16,0,0
2009,4,17,0,0
2009,4,18,0,0
2009,4,19,0,0
2009,4,20,0,0
2009,4,21,0,0
2009,4,22,0,0
2009,4,23,0,0
2009,4,24,0,0
2009,4,25,0,0
2009,4,26,0,0
2009,4,27,0,0
2009,4,28,0,1
2009,4,29,0,1
2009,4,30,0,1
2009,5,1,0,1
2009,5,2,0,1
2009,5,3,0,1
2009,5,4,0,1
2009,5,5,0,1
2009,5,6,0,1
2009,5,7,0,1
2009,5,8,0,1
2009,5,9,0,1
2009,5,10,0,1
2009,5,11,0,1
2009,5,12,0,1
2009,5,13,0,1
2009,5,14,0,1
2009,5,15,0,1
2009,5,16,0,1
2009,5,17,0,1
2009,5,18,0,1
2009,5,19,0,1
2009,5,20,0,1
2009,5,21,0,1
2009,5,22,0,1
2009,5,23,0,1
2009,5,24,0,1
2009,5,25,0,1
2009,5,26,0,1
2009,5,27,0,1
2009,5,28,0,1
2009,5,29,0,1
2009,5,30,0,1
2009,5,31,0,1
2009,6,1,0,1
2009,6,2,0,1
2009,6,3,0,1
2009,6,4,0,1
2009,6,5,0,1
2009,6,6,0,1
2009,6,7,0,1
2009,6,8,0,1
2009,6,9,0,1
2009,6,10,0,1
2009,6,11,0,1
2009,6,12,0,1
2009,6,13,0,1
2009,6,14,0,1
2009,6,15,0,1
2009,6,16,0,1
2009,6,17,0,1
2009,6,18,0,1
2009,6,19,0,1
2009,6,20,0,1
2009,6,21,0,1
2009,6,22,0,1
2009,6,23,0,1
2009,6,24,0.1443,2
2009,6,25,0.2871,2
2009,6,26,0.2871,2
2009,6,27,0.4329,2
2009,6,28,0.4329,2
2009,6,29,0.4329,2
2009,6,30,0.4329,2
2009,7,1,0.4329,2
2009,7,2,0.4329,2
2009,7,3,0.4329,2
2009,7,4,0.4329,1
2009,7,5,0.4329,1
2009,7,6,0.4329,1
2009,7,7,0.4329,1
2009,7,8,0.4329,1
2009,7,9,0.4329,1
2009,7,10,0.4329,1
2009,7,11,0.4329,1
2009,7,12,0.4329,1
2009,7,13,0.4329,1
2009,7,14,0.4329,1
2009,7,15,0.4329,1
2009,7,16,0.4329,1
2009,7,17,0.4329,1
2009,7,18,0.4329,1
2009,7,19,0.4329,1
2009,7,20,0.4329,1
2009,7,21,0.4329,1
2009,7,22,0.4329,1
2009,7,23,0.4329,1
2009,7,24,0.4329,1
2009,7,25,0.4329,1
2009,7,26,0.4329,1
2009,7,27,0.4329,1
2009,7,28,0.4329,1
2009,7,29,0.4329,1
2009,7,30,0.4329,1
2009,7,31,0.4329,1
2009,8,1,0.4329,1
2009,8,2,0.4329,1
2009,8,3,0.4329,1
2009,8,4,0.4329,1
2009,8,5,0.4329,1
2009,8,6,0.4329,1
2009,8,7,0.4329,1
2009,8,8,0.4329,1
2009,8,9,0.4329,1
2009,8,10,0.4329,1
2009,8,11,0.4329,1
2009,8,12,0.4329,1
2009,8,13,0.4329,1
2009,8,14,0.4329,1
2009,8,15,0.4329,1
2009,8,16,0.4329,1
2009,8,17,0.4329,1
2009,8,18,0.4329,1
2009,8,19,0.4329,1
2009,8,20,0.4329,1
2009,8,21,0.4329,1
2009,8,22,0.4329,1
2009,8,23,0.4329,1
2009,8,24,0.4329,1
2009,8,25,0.4329,1
2009,8,26,0.4329,1
2009,8,27,0.4329,1
2009,8,28,0.4329,1
2009,8,29,0.4329,1
2009,8,30,0.4329,1
2009,8,31,0.4329,1
2009,9,1,0.4329,1
2009,9,2,0.4329,1
2009,9,3,0.4329,1
2009,9,4,0.4329,1
2009,9,5,0.4329,1
2009,9,6,0.4329,1
2009,9,7,0.4329,1
2009,9,8,0.4329,1
2009,9,9,0.4329,1
2009,9,10,0.4329,1
2009,9,11,0.4329,1
2009,9,12,0.4329,1
2009,9,13,0.4329,1
2009,9,14,0.4329,1
2009,9,15,0.4329,1
2009,9,16,0.2886,1
2009,9,17,0.1457,1
2009,9,18,0.1457,1
2009,9,19,0,1
2009,9,20,0,1
2009,9,21,0,1
2009,9,22,0,1
2009,9,23,0,1
2009,9,24,0,1
2009,9,25,0,1
2009,9,26,0,1
2009,9,27,0,1
2009,9,28,0,1
2009,9,29,0,1
2009,9,30,0,1
2009,10,1,0,1
2009,10,2,0,1
2009,10,3,0,1
2009,10,4,0,1
2009,10,5,0,1
2009,10,6,0.19,2
2009,10,7,0.34,2
2009,10,8,0.5171,2
2009,10,9,0.67,2
2009,10,10,0.67,2
2009,10,11,0.67,2
2009,10,12,0.67,2
2009,10,13,0.8157,2
2009,10,14,0.9686,2
2009,10,15,1.1129,2
2009,10,16,1.2586,2
2009,10,17,1.2586,2
2009,10,18,1.2586,2
2009,10,19,1.2586,2
2009,10,20,1.4086,2
2009,10,21,1.4086,2
2009,10,22,1.4086,2
2009,10,23,1.4086,2
2009,10,24,1.4086,2
2009,10,25,1.5514,2
2009,10,26,1.7057,2
2009,10,27,1.8629,2
2009,10,28,2.03,2
2009,10,29,2.03,2
2009,10,30,2.1971,2
2009,10,31,2.3671,2
2009,11,1,2.5471,2
2009,11,2,2.7214,2
2009,11,3,2.9171,2
2009,11,4,3.1057,2
2009,11,5,3.2986,2
2009,11,6,3.4771,2
2009,11,7,3.6214,2
2009,11,8,3.77,2
2009,11,9,3.77,2
2009,11,10,3.77,2
2009,11,11,3.77,2
2009,11,12,3.77,2
2009,11,13,3.9157,2
2009,11,14,4.1086,3
2009,11,15,4.3243,3
2009,11,16,4.5229,3
2009,11,17,4.7371,3
2009,11,18,4.9229,3
2009,11,19,5.0957,3
2009,11,20,5.2957,3
2009,11,21,5.4929,3
2009,11,22,5.6729,3
2009,11,23,5.8486,3
2009,11,24,6.04,3
2009,11,25,6.2057,3
2009,11,26,6.3714,3
2009,11,27,6.5329,3
2009,11,28,6.7014,3
2009,11,29,6.86,3
2009,11,30,7.0029,3
2009,12,1,7.16,3
2009,12,2,7.3157,3
2009,12,3,7.4671,3
2009,12,4,7.4671,3
2009,12,5,7.4671,3
2009,12,6,7.4671,3
2009,12,7,7.4671,3
2009,12,8,7.4671,3
2009,12,9,7.4671,3
2009,12,10,7.4671,1
2009,12,11,7.4671,1
2009,12,12,7.4671,1
2009,12,13,7.4671,1
2009,12,14,7.4671,1
2009,12,15,7.4671,1
2009,12,16,7.6371,3
2009,12,17,7.8043,3
2009,12,18,8.0457,4
2009,12,19,8.3043,4
2009,12,20,8.5629,4
2009,12,21,8.82,4
2009,12,22,9.0714,4
2009,12,23,9.3657,4
2009,12,24,9.6429,4
2009,12,25,9.86,4
2009,12,26,10.0814,4
2009,12,27,10.25,4
2009,12,28,10.4214,4
2009,12,29,10.42,4
2009,12,30,10.4357,4
2009,12,31,10.2586,4
2010,1,1,10.2657,4
2010,1,2,10.2657,4
2010,1,3,10.4186,4
2010,1,4,10.4186,4
2010,1,5,10.46,4
2010,1,6,10.4671,4
2010,1,7,10.4757,4
2010,1,8,10.4943,4
2010,1,9,10.6657,4
2010,1,10,10.8157,4
2010,1,11,11.0414,4
2010,1,12,11.08,4
2010,1,13,11.2543,4
2010,1,14,11.4157,4
2010,1,15,11.5843,4
2010,1,16,11.5843,4
2010,1,17,11.4414,4
2010,1,18,11.2871,4
2010,1,19,11.13,4
2010,1,20,10.9629,4
2010,1,21,10.9629,4
2010,1,22,10.7957,1
2010,1,23,10.6257,1
2010,1,24,10.4457,1
2010,1,25,10.2714,1
2010,1,26,10.0757,1
2010,1,27,9.8871,1
2010,1,28,9.6943,1
2010,1,29,9.5157,1
2010,1,30,9.3714,1
2010,1,31,9.2229,1
2010,2,1,9.2229,1
2010,2,2,9.2229,1
2010,2,3,9.2229,1
2010,2,4,9.2229,1
2010,2,5,9.0771,1
2010,2,6,8.8843,1
2010,2,7,8.6686,1
2010,2,8,8.47,1
2010,2,9,8.2557,1
2010,2,10,8.07,1
2010,2,11,7.8971,1
2010,2,12,7.6971,1
2010,2,13,7.5,1
2010,2,14,7.32,1
2010,2,15,7.1443,1
2010,2,16,6.9529,1
2010,2,17,6.7871,1
2010,2,18,6.6214,1
2010,2,19,6.46,1
2010,2,20,6.2914,1
2010,2,21,6.1329,1
2010,2,22,5.99,1
2010,2,23,5.8329,1
2010,2,24,5.6771,1
2010,2,25,5.5257,1
2010,2,26,5.5257,1
2010,2,27,5.5257,1
2010,2,28,5.5257,1
2010,3,1,5.5257,1
2010,3,2,5.5257,1
2010,3,3,5.5257,1
2010,3,4,5.5257,1
2010,3,5,5.5257,1
2010,3,6,5.5257,1
2010,3,7,5.5257,1
2010,3,8,5.5257,1
2010,3,9,5.5257,1
2010,3,10,5.3557,1
2010,3,11,5.1886,1
2010,3,12,4.9471,1
2010,3,13,4.6886,1
2010,3,14,4.43,1
2010,3,15,4.1729,1
2010,3,16,3.9214,1
2010,3,17,3.6271,1
2010,3,18,3.35,1
2010,3,19,3.1329,1
2010,3,20,2.9114,1
2010,3,21,2.7429,1
2010,3,22,2.5714,1
2010,3,23,2.3829,1
2010,3,24,2.2171,1
2010,3,25,2.2171,1
2010,3,26,2.0571,1
2010,3,27,2.0571,1
2010,3,28,1.9043,1
2010,3,29,1.9043,1
2010,3,30,1.7171,1
2010,3,31,1.5571,1
2010,4,1,1.4043,1
2010,4,2,1.24,1
2010,4,3,1.0686,1
2010,4,4,0.9186,1
2010,4,5,0.6929,1
2010,4,6,0.5043,1
2010,4,7,0.33,1
2010,4,8,0.1686,1
2010,4,9,0,1
2010,4,10,0,1
2010,4,11,0,1
2010,4,12,0,1
2010,4,13,0,1
2010,4,14,0,1
2010,4,15,0,1
2010,4,16,0,1
2010,4,17,0,1
2010,4,18,0,1
2010,4,19,0,1
2010,4,20,0,1
2010,4,21,0,1
2010,4,22,0,1
2010,4,23,0,1
2010,4,24,0,1
2010,4,25,0,1
2010,4,26,0,1
2010,4,27,0,1
2010,4,28,0,1
2010,4,29,0,1
2010,4,30,0,1
2010,5,1,0,1
2010,5,2,0,1
2010,5,3,0,1
2010,5,4,0,1
2010,5,5,0,1
2010,5,6,0,1
2010,5,7,0,1
2010,5,8,0,1
2010,5,9,0,1
2010,5,10,0,1
2010,5,11,0,1
2010,5,12,0,1
2010,5,13,0,1
2010,5,14,0,1
2010,5,15,0,1
2010,5,16,0,1
2010,5,17,0,1
2010,5,18,0,1
2010,5,19,0,1
2010,5,20,0,1
2010,5,21,0,1
2010,5,22,0,1
2010,5,23,0,1
2010,5,24,0,1
2010,5,25,0,1
2010,5,26,0,1
2010,5,27,0,1
2010,5,28,0,1
2010,5,29,0,1
2010,5,30,0,1
2010,5,31,0,1
2010,6,1,0,1
2010,6,2,0,1
2010,6,3,0,1
2010,6,4,0,1
2010,6,5,0,1
2010,6,6,0,1
2010,6,7,0,1
2010,6,8,0,1
2010,6,9,0,1
2010,6,10,0,1
2010,6,11,0,1
2010,6,12,0,1
2010,6,13,0,1
2010,6,14,0,1
2010,6,15,0,1
2010,6,16,0,1
2010,6,17,0,1
2010,6,18,0,0
2010,6,19,0,1
2010,6,20,0,1
2010,6,21,0,1
2010,6,22,0,1
2010,6,23,0,1
2010,6,24,0,1
2010,6,25,0,1
2010,6,26,0,1
2010,6,27,0,1
2010,6,28,0,0
2010,6,29,0,0
2010,6,30,0,0
2010,7,1,0,0
2010,7,2,0,0
2010,7,3,0,0
2010,7,4,0,0
2010,7,5,0,0
2010,7,6,0,0
2010,7,7,0,0
2010,7,8,0,0
2010,7,9,0,0
2010,7,10,0,0
2010,7,11,0,0
2010,7,12,0,0
2010,7,13,0,0
2010,7,14,0,0
2010,7,15,0,0
2010,7,16,0,0
2010,7,17,0,0
2010,7,18,0,0
2010,7,19,0,0
2010,7,20,0,0
2010,7,21,0,0
2010,7,22,0,0
2010,7,23,0,0
2010,7,24,0,0
2010,7,25,0,0
2010,7,26,0,0
2010,7,27,0,0
2010,7,28,0,0
2010,7,29,0,0
2010,7,30,0,0
2010,7,31,0,0
2010,8,1,0,0
2010,8,2,0,0
2010,8,3,0,0
2010,8,4,0,0
2010,8,5,0,0
2010,8,6,0,0
2010,8,7,0,0
2010,8,8,0,0
2010,8,9,0,0
2010,8,10,0,0
2010,8,11,0,0
2010,8,12,0,0
2010,8,13,0,0
2010,8,14,0,0
2010,8,15,0,0
2010,8,16,0,0
2010,8,17,0,0
2010,8,18,0,0
2010,8,19,0,0
2010,8,20,0,0
2010,8,21,0,0
2010,8,22,0,0
2010,8,23,0,0
2010,8,24,0,0
2010,8,25,0,0
2010,8,26,0,0
2010,8,27,0,0
2010,8,28,0,0
2010,8,29,0,0
2010,8,30,0,0
2010,8,31,0,0
2010,9,1,0,0
2010,9,2,0,0
2010,9,3,0,0
2010,9,4,0,0
2010,9,5,0,0
2010,9,6,0,0
2010,9,7,0,0
2010,9,8,0,0
2010,9,9,0,0
2010,9,10,0,0
2010,9,11,0,0
2010,9,12,0,0
2010,9,13,0,0
2010,9,14,0,0
2010,9,15,0,0
2010,9,16,0,0
2010,9,17,0,0
2010,9,18,0,0
2010,9,19,0,0
2010,9,20,0,0
2010,9,21,0,0
2010,9,22,0,0
2010,9,23,0,0
2010,9,24,0,0
2010,9,25,0,0
2010,9,26,0,0
2010,9,27,0,0
2010,9,28,0,0
2010,9,29,0,0
2010,9,30,0,0
2010,10,1,0,0
2010,10,2,0,0
2010,10,3,0,0
2010,10,4,0,0
2010,10,5,0,0
2010,10,6,0,0
2010,10,7,0,0
2010,10,8,0,0
2010,10,9,0,0
2010,10,10,0,0
2010,10,11,0,0
2010,10,12,0,0
2010,10,13,0,0
2010,10,14,0,0
2010,10,15,0,0
2010,10,16,0,0
2010,10,17,0,0
2010,10,18,0,0
2010,10,19,0,0
2010,10,20,0,0
2010,10,21,0,0
2010,10,22,0,0
2010,10,23,0,0
2010,10,24,0,0
2010,10,25,0,0
2010,10,26,0,0
2010,10,27,0,0
2010,10,28,0,0
2010,10,29,0,0
2010,10,30,0,0
2010,10,31,0,0
2010,11,1,0,0
2010,11,2,0,0
2010,11,3,0,0
2010,11,4,0,0
2010,11,5,0,0
2010,11,6,0,0
2010,11,7,0,0
2010,11,8,0,0
2010,11,9,0,0
2010,11,10,0,0
2010,11,11,0,0
2010,11,12,0,0
2010,11,13,0,0
2010,11,14,0,0
2010,11,15,0,0
2010,11,16,0,0
2010,11,17,0,0
2010,11,18,0,0
2010,11,19,0,0
2010,11,20,0,0
2010,11,21,0,0
2010,11,22,0,0
2010,11,23,0,0
2010,11,24,0,0
2010,11,25,0,0
2010,11,26,0,0
2010,11,27,0,0
2010,11,28,0,0
2010,11,29,0,0
2010,11,30,0,0
2010,12,1,0,0
2010,12,2,0,0
2010,12,3,0,0
2010,12,4,0,0
2010,12,5,0,0
2010,12,6,0,0
2010,12,7,0,0
2010,12,8,0,0
2010,12,9,0,0
2010,12,10,0,0
2010,12,11,0,0
2010,12,12,0,0
2010,12,13,0,0
2010,12,14,0,0
2010,12,15,0,0
2010,12,16,0,0
2010,12,17,0,0
2010,12,18,0,0
2010,12,19,0,0
2010,12,20,0,0
2010,12,21,0,0
2010,12,22,0,0
2010,12,23,0,0
2010,12,24,0,0
2010,12,25,0,0
2010,12,26,0,0
2010,12,27,0,0
2010,12,28,0,0
2010,12,29,0,0
2010,12,30,0,0
2010,12,31,0,0
2011,1,1,0,0
2011,1,2,0,0
2011,1,3,0,0
2011,1,4,0,0
2011,1,5,0,0
2011,1,6,0,0
2011,1,7,0,0
2011,1,8,0,0
2011,1,9,0,0
2011,1,10,0,0
2011,1,11,0,0
2011,1,12,0,0
2011,1,13,0,0
2011,1,14,0,0
2011,1,15,0,0
2011,1,16,0,0
2011,1,17,0,0
