"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR39","FR39_1043",1043,707.625119903516,0,0,707.625119903516,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1046",1046,14.0632173206624,0,0,14.0632173206624,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1047",1047,211.58601036285,0,0,211.58601036285,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1048",1048,3.45039401704624,0,0,3.45039401704624,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1049",1049,267.135718779466,0,0,267.135718779466,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1050",1050,49.9898318014709,0,0,49.9898318014709,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1051",1051,398.790326510458,0,0,398.790326510458,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1052",1052,2382.47253990301,0,0,2382.47253990301,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1053",1053,153.877761613294,0,0,153.877761613294,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1056",1056,109.627684788047,0,0,109.627684788047,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1057",1057,70.6758433254685,0,0,70.6758433254685,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1058",1058,132.717525319181,0,0,132.717525319181,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1064",1064,206.778352348577,0,0,206.778352348577,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1065",1065,2180.71442908634,0,0,2180.71442908634,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1069",1069,113.764887092847,0,0,113.764887092847,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1070",1070,93.8474467480018,0,0,93.8474467480018,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1074",1074,19.312394948491,0,0,19.312394948491,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1075",1075,15.9110586662843,0,0,15.9110586662843,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1077",1077,46.8991945065811,0,0,46.8991945065811,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1079",1079,16.663277267157,0,0,16.663277267157,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1083",1083,79.3263572355038,0,0,79.3263572355038,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1084",1084,37.7744558264304,0,0,37.7744558264304,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1087",1087,1524.9433349082,0,0,1524.9433349082,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1089",1089,65.5247811673189,0,0,65.5247811673189,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1091",1091,361.490095454143,0,0,361.490095454143,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1093",1093,31.1516616230952,0,0,31.1516616230952,0,0,0,"BC","BC","recruit","AD","AD","AD"
